UMAP_1,UMAP_2,Cluster
-1.706295,2.4986548,4
-2.7469366,10.818045,9
-3.2650056,12.2493925,9
-3.3877978,14.440859,9
-2.8282557,10.272609,0
1.4609343,7.5197024,8
7.055165,4.8168964,8
3.8553987,13.880306,5
3.0665784,12.950683,5
9.609309,4.3236046,8
0.058079265,5.0607877,4
12.682879,5.650678,8
7.877954,5.52634,8
4.471205,7.881196,1
2.39289,9.7493105,6
0.17143182,6.922741,4
1.1833663,8.062494,0
-0.35556895,8.457965,0
1.0813656,7.9745283,0
-0.3169557,7.3275104,0
-2.7220356,9.076484,7
0.18937957,6.883228,4
1.7318563,7.838255,1
-1.1165088,18.054552,2
-1.1129396,15.916534,2
-1.5512944,18.334272,2
-1.2688478,18.581137,2
-1.0841758,18.24198,2
-1.0463018,16.999489,2
-1.0929452,17.859888,2
-1.3916289,19.016003,2
-1.1590048,16.097717,2
-1.743694,15.588822,2
-2.5008566,14.904618,7
4.189771,7.72303,1
0.14216852,5.5246954,4
-0.48626325,10.636899,5
3.1145806,14.68343,5
4.2888618,6.9896803,1
-0.8647081,15.802035,2
-1.5573848,3.3435934,4
-0.97078395,4.682566,4
5.5752983,7.5721297,1
4.529419,6.651275,1
11.101639,4.9552293,8
8.68543,4.592295,8
7.385355,5.7222404,8
10.449194,4.6431847,8
8.734881,4.9454756,8
1.020727,7.5478377,0
6.9255424,4.9917755,8
7.1984844,4.69016,8
11.350477,5.0640273,8
12.034974,5.3687234,8
-2.0061147,15.61666,7
0.28078887,14.265925,2
0.3603394,13.711563,5
6.952326,5.7887673,8
2.4850073,14.464506,5
-0.80041146,14.743706,2
3.5252755,10.54163,6
5.1794543,11.016697,6
5.1012325,8.967553,1
-3.5068057,12.809134,9
-2.2216387,2.7807412,4
1.6328005,0.8654566,3
-5.3867774,14.576591,9
-5.3073287,13.116452,9
-5.2926903,13.501538,9
-5.4996977,12.048182,7
-4.6803837,14.260607,9
-0.90875524,14.281283,0
-5.181915,9.437758,7
-2.0921943,10.264805,0
-2.524585,10.626129,0
3.931703,11.949226,5
7.8055744,4.5652704,8
1.8584735,-0.38060018,3
-3.1638782,7.696004,7
1.8418553,-2.695499,3
-2.658379,2.3301613,4
-1.9478877,2.5592382,4
2.9988823,5.600601,4
-3.2520719,13.024788,9
-5.1645145,12.722515,9
-5.038054,13.562524,9
-3.6802764,9.293626,7
4.7038574,10.994354,6
1.9850332,-2.5710597,3
-5.008494,7.876852,7
-3.266954,8.255171,0
4.256809,10.244621,6
0.039604012,8.336031,0
0.8566121,9.065867,0
6.7096243,8.827306,1
-5.9763694,9.354427,7
4.8284416,10.97495,6
2.2942228,-0.56974226,3
-7.732293,9.804375,7
-7.655401,9.796196,7
5.056617,7.2489333,1
-3.7789633,11.182241,9
-1.9706917,5.1831307,4
-2.3845758,6.3400917,4
-3.7632918,13.282343,9
-2.7060447,6.2689734,9
-2.4478757,6.710595,4
-0.32199192,8.817486,0
-1.8323096,9.09111,0
1.6982207,1.1416854,3
0.10215532,7.544333,0
0.34458953,8.055723,0
0.69727165,8.008648,0
-1.2389009,8.472533,0
0.9519236,7.79281,1
1.3336846,7.9955974,1
4.07267,6.6949577,1
0.18844686,4.269626,4
4.425523,6.3639817,1
4.284347,16.0791,5
2.8176591,13.8313,5
5.1562767,12.370894,1
7.032576,9.172104,1
1.7566307,-0.4841848,3
1.7233704,-0.6896208,3
1.809437,-1.6688621,3
2.098202,-2.2900631,3
1.4541644,0.492007,3
1.62897,-3.887606,3
-3.958148,11.097681,7
1.5406467,9.931336,6
-1.2881602,15.2288685,2
3.3877368,12.672012,5
5.259972,8.80129,1
-4.1650906,10.305375,7
4.12178,15.71479,5
3.2476633,12.047016,5
1.96675,13.881441,5
2.298005,15.007264,5
-0.8152123,8.998706,0
-0.31586337,9.053981,0
2.9549057,14.513026,5
-3.864135,9.170051,7
3.4731755,10.087724,6
-3.9133337,12.760463,9
-3.9146624,12.760563,9
-2.8003967,6.9488363,7
1.1546342,14.373482,5
-2.0448875,4.8772497,4
-2.3032038,11.008318,9
-4.903251,13.951982,9
-1.9439579,3.5476515,4
-0.9552316,5.457111,4
-1.155073,5.477521,4
-1.3514643,5.0523663,4
-1.6152227,3.6398907,4
1.4937013,12.88885,5
-0.7326789,8.286403,0
-0.6477614,7.626806,0
4.8797693,10.76459,6
4.313703,12.647052,5
6.1589284,8.626786,1
-5.0289073,13.056521,9
-5.256991,10.994788,7
4.178344,15.955764,5
0.31528795,14.038929,2
0.6623689,13.571013,5
3.274265,14.393914,5
0.1425551,5.532905,4
5.121281,6.8328066,1
5.9095664,5.925307,8
1.4219081,13.776388,5
-3.842773,13.899353,9
-4.72565,13.585697,9
0.9853688,7.41183,8
8.40751,4.8277974,8
8.511037,4.2826557,8
8.014474,4.692549,8
2.6611748,12.346403,5
5.0508347,6.643105,1
4.259194,6.5580926,1
-0.926007,16.39366,2
3.133209,11.239204,6
1.2208239,12.4280615,5
1.0787483,12.439936,5
0.9533028,12.53873,5
0.9895441,11.967168,5
0.8330776,12.103617,5
2.2077055,11.823652,6
4.27944,11.708131,6
2.0908725,-1.2701305,3
2.0675833,0.08761922,3
2.0115876,13.742404,5
1.6358669,-3.85661,3
2.4470575,0.061597027,3
5.163512,10.662972,6
1.6267381,-0.9998748,3
3.5159793,10.542364,6
-1.7142483,12.493735,8
5.197388,10.194384,6
5.596012,10.338456,6
-2.5107043,8.862795,0
3.477419,15.456665,5
2.3012166,10.200314,6
1.7413871,10.1855,6
1.5858964,9.532412,6
2.207023,10.285971,6
-2.94147,9.215745,6
8.661532,5.0293493,8
5.1978703,10.9892,6
3.4897738,10.507329,6
0.57700413,9.018975,6
-2.0449212,3.963017,4
6.6417284,9.031866,1
2.5811784,9.945464,6
-0.83660346,14.885267,6
-1.9741168,6.540381,4
-1.5950056,6.023553,4
-1.1605357,7.0817833,0
-1.5426499,6.675582,0
-1.4867923,6.113545,4
-1.4657519,6.8316903,0
4.111514,8.440957,1
-1.8329438,8.980744,0
-2.124556,7.616652,0
1.4960233,0.84367526,3
-2.0468063,7.413613,0
-0.67931426,7.738394,0
-4.324169,8.5199795,7
-2.1544209,9.105619,0
-2.0050473,7.976667,0
-1.8967936,8.582098,0
-2.0338597,8.480651,0
-1.2211465,8.542482,0
-0.9585486,8.074277,0
-1.2828516,8.78866,0
-1.3051195,12.88837,9
-2.8452992,9.406804,0
-0.33168218,12.543526,8
-1.8861748,4.2895,4
4.125259,12.053614,7
0.05412493,7.499202,0
-5.270833,7.9454594,7
-0.4802619,4.6710105,4
12.476116,5.5620327,8
11.549308,5.138138,8
4.6293807,9.378116,6
2.1252658,9.113854,6
4.386499,9.114067,6
5.719864,10.008796,6
1.8821468,7.754586,1
1.323072,6.373644,8
-2.4050117,3.5855598,4
6.084972,8.139748,1
6.369801,8.265077,1
3.6149228,8.77286,6
7.2164946,7.6534452,1
-3.1738684,6.439532,4
-2.3142705,2.2671056,4
-2.2633584,3.8139133,4
-2.4005365,6.636603,4
-4.512772,10.597706,7
-0.38005358,5.3605337,4
1.9015245,-0.36602208,3
1.8187151,0.48327693,3
1.705451,1.0157971,3
1.8424584,0.17047416,3
1.8876607,-0.28774914,3
2.0011349,-1.0108687,3
1.6622387,-3.7045138,3
1.7370131,-3.1463237,3
1.631115,-3.8804674,3
6.5325975,7.2163987,1
2.2174184,13.408085,5
-3.8908513,13.875219,9
-4.195894,9.560856,7
-5.610677,9.325841,7
-4.3168545,9.071719,7
-0.46697685,16.188906,2
-0.7255793,16.268272,2
-0.5221854,15.642189,2
-1.013046,6.7246447,0
-0.4514813,16.64438,2
6.875991,10.895402,1
-0.8801897,8.0752945,0
-0.8083751,8.139093,0
-0.91333145,7.577331,0
-0.39491734,4.197285,4
-1.3420174,15.236629,2
-2.8066697,3.8344576,4
-3.677507,5.681173,4
-3.4127405,1.9279456,4
-2.9954484,2.311135,4
-3.150984,2.113104,4
-3.0239074,2.1908417,4
3.018921,12.86505,5
-6.835402,9.422697,7
-5.060909,8.81035,7
-3.3760374,13.295325,9
-4.674165,12.33494,9
-5.747445,9.774227,7
-4.316472,9.092948,7
-1.281082,9.273763,0
-3.3742313,9.198563,7
3.0332286,15.533701,5
5.621191,9.38311,1
3.7408466,6.61549,1
4.6119914,7.5529065,1
1.9989614,0.3823323,3
6.454904,7.2427907,1
4.7655673,6.94854,1
4.6471214,7.3493724,1
3.8385704,6.3853617,1
6.654514,7.3812547,1
-1.2023141,5.479395,4
3.699812,6.6486154,1
7.105121,8.168842,1
5.8726997,7.3478727,1
4.513188,8.560462,1
-2.4130528,13.255927,9
-3.007461,9.22919,7
-1.4257051,9.278564,0
-3.0957606,9.206554,7
1.6531018,7.165572,8
0.8775255,7.130666,1
0.35010058,7.0009317,4
-0.23295073,15.046919,2
0.35249838,7.55686,0
0.009311686,9.181052,0
0.48208538,8.226297,0
0.68378794,11.716954,5
-2.516591,8.8891325,0
-4.4342136,8.873761,7
-5.376597,14.413951,9
-4.257464,7.584472,7
-4.788883,8.627537,7
-1.4633406,3.5523992,4
-0.98368466,4.846213,4
-1.6323167,3.449444,4
-1.7005132,3.434243,4
-1.2900798,3.6589751,4
-0.5070629,5.10077,4
3.1653388,5.243617,4
3.149335,5.375133,4
-0.76682276,3.5798984,4
1.1897273,4.9168773,4
0.042237427,4.81786,4
-2.1001077,3.3670833,4
-2.5212333,2.3847218,4
1.0007414,12.708589,5
4.9099526,7.8504148,1
4.095512,7.1533866,1
2.3891027,7.7938385,1
3.8463364,6.9481583,1
1.9507517,-0.7274034,3
1.9871931,-1.3842876,3
1.8614516,-2.2778828,3
1.6418091,0.43820697,3
2.504934,0.5829311,3
1.4681727,8.222735,0
0.6947358,8.123708,0
3.0797317,13.599373,5
4.6984205,8.3283825,1
4.314102,8.430286,1
-6.413629,9.714438,7
0.33695197,7.771052,0
2.904335,12.084192,1
4.984603,11.703091,5
1.5430086,13.621891,5
1.3647921,12.551467,5
4.7307096,13.431613,5
7.150588,9.12606,1
7.1430264,8.642493,1
5.202309,12.400777,1
4.848068,12.833906,5
6.066095,11.738601,1
4.5155363,8.999702,1
5.859502,11.731566,1
0.4929512,12.525154,8
1.337333,12.708088,5
-0.6389427,17.453825,2
-1.1521987,15.757997,2
-6.04962,9.358864,7
-2.8159015,8.405926,0
-2.5149906,8.344918,0
-3.3483973,7.156061,7
-1.0400429,15.675924,2
-1.8498734,15.0376625,2
-1.5771493,15.480758,2
1.8466308,13.18184,5
1.8352749,13.27173,5
1.4251537,13.020982,5
1.0897872,12.947777,5
6.5883765,10.882424,1
6.459869,11.507369,1
5.8840017,7.358596,1
4.05476,12.09691,7
5.310071,12.395166,1
2.9937372,11.70482,6
3.3336303,12.48432,5
1.6549772,12.630806,5
3.2986066,12.883277,5
-6.304863,9.231486,7
-5.2491884,8.882592,7
-2.1790361,16.039803,7
-4.560236,10.164182,7
-7.6647916,9.785109,7
2.8219025,14.928455,5
2.7434554,14.493726,5
-3.3351924,10.858331,9
-2.4076862,10.311333,0
-3.2830257,10.703399,7
-2.9051552,9.635748,7
-3.366998,10.381762,7
-4.35399,14.60503,9
3.094374,10.674479,6
3.0976348,12.5113945,5
-2.2128668,12.942739,9
3.3543696,10.517129,6
-3.1917987,13.488278,9
-6.0791264,11.366105,7
-3.3775785,11.735879,9
-3.125262,15.647413,9
-1.6281182,14.876721,2
-1.6686258,14.900308,2
-5.0034437,13.805822,9
-4.493131,13.596599,9
3.641568,6.5479164,1
1.9432231,-1.0935109,3
-4.6040874,9.4352,7
-5.485202,8.984846,7
4.4683676,6.66191,1
3.659597,7.2391715,8
-1.3129723,8.469347,0
-3.756592,5.9144006,4
-1.3835822,3.1961393,4
3.2744656,7.562021,4
-6.055825,9.708519,7
2.2620633,14.7280245,5
-1.1297705,6.2928705,4
-3.8861167,10.307536,7
-3.2138846,10.789175,9
0.1937759,5.260591,4
0.033698287,4.896865,4
-3.4243302,13.639041,9
2.8264453,13.50288,5
7.1343536,8.872418,1
4.2519054,6.2937922,1
2.6938875,6.1923995,4
3.2369142,6.6858582,4
3.785023,7.7368317,1
3.4999561,6.629851,1
-4.110777,14.038383,9
-2.20873,2.8326683,4
-2.1216474,2.988339,4
-1.4750795,3.0525038,4
3.2036202,5.418405,4
-1.8818086,3.1611154,4
2.933763,5.853369,4
-0.88781494,4.0798144,4
-2.1360977,3.7093396,4
-1.8893163,17.531033,2
-5.282612,14.64854,9
1.0542316,0.21423271,9
-5.092072,14.543856,9
3.3042326,11.674436,6
3.1125712,6.896625,1
3.9119525,6.970783,1
3.1777506,7.02096,1
8.228447,4.806408,8
7.3559556,5.0535293,8
7.0907135,5.8671713,8
2.4098392,0.76422614,1
7.807995,4.359435,8
7.2315316,5.166366,8
7.1544414,5.149959,8
7.0305552,4.339765,8
7.3198595,5.1467404,8
7.600757,5.0618706,8
5.150856,8.441989,1
-3.1901302,13.236052,9
2.4560287,8.5472555,6
1.7731105,-0.838839,3
-1.3583392,5.8077183,4
-1.3114153,3.1139493,4
-0.41104048,4.9986634,4
-1.7281488,3.191622,4
-1.2650341,4.761289,4
-1.025148,3.7692862,4
-1.2058551,3.5287127,4
1.6880955,-2.2147696,3
1.8098952,-1.7166474,3
1.6371363,-3.8547063,3
1.6382227,-3.8419006,3
-3.5615163,14.142617,9
4.858361,11.135171,6
4.403616,14.429782,5
0.7363656,14.160686,5
1.3878179,13.307965,7
1.311191,12.68855,5
-3.9963505,11.867,9
3.5148616,8.341082,6
3.364549,8.26922,6
-5.4130282,8.731365,7
3.755544,7.9435525,1
3.758724,9.142685,2
6.0921364,7.344181,1
1.9944519,11.135414,1
-0.6046482,16.012184,2
7.642838,4.3102026,8
11.77641,5.228846,8
7.68983,4.374679,8
9.308975,4.296706,8
10.794354,4.8003163,8
7.952097,4.1866,8
8.587807,4.501539,8
9.742124,4.40976,8
3.5318387,12.412844,1
-3.0547261,14.9872055,9
-1.900314,7.6333075,0
2.320956,9.943621,6
4.605452,8.940008,6
-2.0804925,5.7356973,4
3.8987398,14.83948,5
-0.6686184,4.6886163,4
1.2506924,13.993434,5
3.9717195,15.947944,5
2.8141546,15.229434,5
3.9436147,7.1014595,1
-4.0985847,13.852353,9
-1.5143594,11.659246,9
1.4206411,0.10833287,3
-1.8782772,9.0757,0
-1.9734492,14.376216,0
-1.8847569,9.300845,0
-1.0127844,17.930178,2
-0.80112356,16.692106,2
-0.8910606,17.310112,2
-3.0745559,11.433738,0
2.965531,14.762177,5
-2.704481,12.381138,9
-1.292178,9.136492,0
1.6446397,1.2282416,0
-0.36607683,8.655983,0
-0.72756016,8.411481,0
-1.1437445,7.274496,0
-2.1501074,7.54544,0
-2.070319,8.263972,0
-2.0995498,5.8947425,4
-2.822682,8.42517,0
-0.9460365,6.4613338,4
-1.5257283,7.8627424,0
-1.3322984,8.084274,0
-2.5887802,8.699775,0
-5.7280693,14.690528,9
-0.98430455,4.371871,4
-0.6226441,5.3414636,4
-1.956412,4.504911,4
4.89723,12.830265,5
4.7324767,7.272555,1
3.5012026,14.763562,5
3.4077373,11.069442,6
-1.3302727,15.737354,2
-1.6907176,10.27373,0
-0.8835323,5.5782437,4
-1.836349,12.747864,4
-1.1330887,18.136366,2
-3.9237056,15.156446,9
2.056646,0.4857255,3
1.0434006,12.411022,5
2.518273,13.278949,5
3.8999739,14.772704,5
2.3106275,14.535904,5
-3.4960666,10.28855,7
4.99632,8.218323,1
-5.206696,13.6602335,9
4.097751,10.115097,6
3.8302662,9.737845,6
0.064171396,5.9852066,4
5.730667,8.880257,1
-2.3319235,12.255987,9
1.0303587,8.520685,0
-5.2223396,11.528622,7
-2.903602,14.974085,9
-2.375231,15.067733,9
-1.8642372,15.526725,2
-4.2252827,14.988248,9
-1.944326,14.507898,4
-2.3850727,16.664394,2
-3.1411467,15.317279,9
2.0172958,-1.9354364,3
3.8221903,11.112209,6
4.160798,12.547881,5
2.580561,8.94687,6
2.6050384,9.729464,6
4.246911,10.409812,6
2.209716,0.6542049,3
3.860682,10.134879,6
2.899369,10.260456,6
7.147221,5.209213,8
5.1153607,11.091086,6
4.4022107,9.309728,6
3.1393287,9.326852,6
3.8099647,9.8616085,6
-5.313251,10.820212,7
2.3104775,11.0653515,6
3.7103758,15.201081,5
4.651555,9.350467,1
-2.7721593,11.473145,9
-3.469897,13.441878,9
-1.1210979,2.6587367,4
-1.3427579,2.4165497,4
-1.9563184,2.5718327,4
6.2844763,8.358165,1
8.577474,4.825723,8
8.378149,5.1006,8
7.4154553,5.4428225,8
8.552903,4.1188846,8
9.350362,4.4620023,8
8.072613,5.050879,8
6.7611856,6.54945,1
6.742021,6.491334,1
7.6287775,4.2034454,8
9.287712,4.364028,8
10.403826,4.7944098,8
7.249351,5.6824613,8
7.527937,5.4067345,8
2.0535655,7.225679,8
-2.3286326,17.348907,2
-1.4181623,18.902576,2
-1.4119958,18.598001,2
-1.4825681,15.88608,2
-0.8604064,17.642588,2
-1.1864874,18.326826,2
-1.2208823,16.341446,2
-2.0988593,15.815531,2
-3.6261249,10.528502,7
-2.1995053,17.685246,2
-1.2035335,16.013966,1
2.2562642,8.491832,6
6.103575,6.7861,1
1.3696829,7.8030987,1
2.9655619,9.366759,7
6.177035,7.712099,1
4.1541066,7.1114335,1
0.24617575,8.32609,0
-0.03817557,7.2785463,4
0.106438324,8.881777,0
0.47697195,7.9467525,8
0.22085142,5.932278,4
0.48862177,8.273052,0
0.4446909,8.31664,0
-0.114504375,7.7552385,0
0.6782677,8.126154,0
1.1748692,8.429361,0
3.8506896,7.8020744,1
0.20818865,8.344139,0
1.3668575,7.8854733,1
5.5930324,7.46897,1
6.380534,6.305975,1
1.7509863,1.0320172,3
5.1734343,11.3187475,1
1.4677144,8.234794,0
2.205782,13.740754,5
-1.2893722,5.521694,4
-0.90855974,6.1376395,4
-3.459156,14.002698,9
-3.5915263,8.712116,7
-3.830056,14.809602,9
-4.228769,13.786323,9
-2.2014925,16.017946,2
-1.501355,15.344686,2
-2.3773332,12.571268,9
-4.768659,14.45063,9
-4.10337,12.5826235,9
-2.4580152,12.720308,9
-3.3086627,12.8749485,9
-3.0238245,12.439578,9
0.14661029,6.820923,7
-3.8513968,13.910754,9
-0.9142443,17.883886,2
-2.4963098,15.840915,2
-1.3377116,18.821243,2
1.6818115,5.213524,4
4.8902526,13.262328,5
-1.6057434,11.838118,9
-3.3817954,2.0131116,4
3.0892286,6.388996,4
-2.8755052,4.9904566,4
-2.0909488,7.3175297,0
-2.7214339,3.4842775,4
1.4743646,-1.4961133,3
-1.6644135,4.582615,4
-0.97857964,9.114079,0
-2.0368252,8.639051,0
-1.6693182,8.876376,0
-1.0945833,8.887817,0
-0.727914,8.907563,0
-2.2193596,8.834818,0
-1.9105731,8.877575,0
-1.9361151,8.906722,0
-2.1215706,9.561405,0
-2.0059414,2.3414068,4
3.3409436,6.736047,4
-0.5554516,3.850008,4
1.3233558,5.1297197,4
1.8840294,4.927326,4
-3.6373148,13.251407,9
-4.703785,14.290091,9
-3.6018558,9.564036,7
-3.0618775,12.230419,9
-2.551055,4.9131694,9
-3.7906039,12.812007,9
2.032125,-1.3013678,3
2.4549458,-0.2926048,3
2.0232747,-1.3295105,3
1.7896786,0.48503378,3
1.5562018,-0.5404523,3
2.6686738,0.38989273,1
0.55051965,6.4933453,4
6.156384,8.634677,1
4.428603,8.961063,1
2.028158,8.614017,6
6.959298,8.317913,1
6.945214,7.8785267,1
7.035006,9.337431,1
7.3287835,8.062379,1
6.7438874,7.5659413,1
-1.2226888,8.462087,0
2.5626018,0.63530535,1
1.9495165,-1.9580029,3
1.8856144,-2.4178975,3
-1.2238538,3.4769082,4
-0.30198577,15.884801,2
-0.24610685,15.329759,4
-0.11882225,15.6128,4
-1.7499685,3.9545548,4
5.9265695,7.5026684,1
-3.0596333,2.3820288,4
-3.821499,7.2286572,7
-2.919392,2.1805155,4
1.6921449,5.1680226,4
3.2424548,6.1963725,4
2.9356577,5.588554,4
-2.7526634,4.1613593,4
-3.1396747,13.123854,9
-2.3601305,5.985534,9
-3.9645545,13.857955,9
-1.6279377,5.3691874,4
-0.35353985,5.3370676,4
-1.372498,8.450412,0
-1.0470743,8.419068,0
-4.631796,9.688892,7
-6.7145348,9.293413,7
-1.5721016,8.814391,0
-2.733634,8.722031,0
-2.0024333,8.671903,0
-2.8801363,8.718783,0
-4.272658,14.153947,9
-2.8902326,12.842446,9
-2.6830506,13.761983,9
3.1924937,10.310422,6
-2.1026666,13.042572,4
-0.52032673,8.151337,0
0.5441218,8.361416,0
-0.52319413,15.326949,2
4.2860074,12.579125,5
5.4950457,9.9381695,6
1.8723083,13.159949,5
4.751738,11.096137,6
1.6097878,-2.439326,3
-3.3991165,8.062019,7
3.908445,14.238025,5
-2.7075975,12.008975,9
-1.9801122,9.2354355,0
4.9208317,12.994064,5
5.4026704,12.343867,1
4.0111833,10.480546,6
-6.3347917,9.022368,7
2.6921823,13.687625,5
-5.944268,9.13225,7
9.011,4.537783,8
6.7195563,6.047311,1
7.9869666,5.339105,8
6.9053035,5.4893737,8
7.901909,5.53463,8
3.9459016,8.41132,1
-2.2579288,12.716645,9
-1.921907,8.638378,0
-3.6461744,6.2777166,4
7.268952,7.655573,1
-0.9177347,7.989455,0
-0.6450469,6.6878834,4
-1.1383133,7.369927,0
2.9312284,15.033466,5
-2.7047317,11.340476,9
1.0666478,11.235444,5
-3.543848,10.2226305,7
1.5735409,0.08850849,3
0.74239576,14.836527,5
-3.4283066,13.535906,9
13.036364,5.8246865,8
10.419887,4.638115,8
8.522506,4.2611237,8
-2.4770405,6.8627863,0
2.250364,14.809511,5
-0.7939882,9.103693,0
4.879219,9.046743,1
-1.6193328,9.099562,8
1.3166522,8.258699,0
1.6723591,7.7140512,1
0.013964577,8.2882,0
0.96226853,7.845785,1
3.5630808,5.3013053,4
-2.1940532,12.765996,9
1.0652785,12.061661,5
-1.4410634,15.09504,2
1.8078023,9.234494,6
-2.3735807,12.066496,9
-4.717488,10.502184,7
-1.8853171,11.402558,9
-2.3059483,12.617636,6
-5.9498143,9.093917,7
4.2419314,11.926272,1
4.4670086,13.627391,5
2.631527,12.167542,5
3.5881042,12.514534,5
-2.1351905,10.037361,0
1.9568685,8.714941,6
1.8793205,7.1496716,8
0.8517674,6.4555216,8
0.5391683,8.126897,0
-0.1675904,8.453873,0
0.2894994,8.097099,0
0.5599527,7.990007,8
0.25550345,8.344152,0
-5.1506767,9.064149,7
-1.82095,17.219698,2
5.738518,7.7834134,1
7.06368,8.435182,1
7.8979506,8.253195,1
1.7975637,8.052768,1
2.0776436,8.644008,1
1.7762825,0.05538522,3
8.377239,5.303273,8
7.4062343,4.982597,6
-1.892294,16.57021,2
-5.500518,9.83997,7
-1.4850215,2.6103075,4
-0.21489432,15.409556,4
-5.002049,12.820038,9
-3.9689558,13.788999,9
-3.6445122,13.565554,9
-2.2513099,11.732896,9
2.625886,14.297365,5
7.2962513,8.731965,1
4.258045,8.310643,1
4.772583,9.151966,1
-2.065993,15.074215,2
9.1212,4.360043,8
-0.80058485,4.402594,4
-1.3311282,3.6948245,4
-0.23130243,6.261363,4
1.7104939,-3.2719588,3
1.4559984,6.8256407,8
7.183299,4.441518,8
-0.28644556,12.9228525,9
1.3596816,6.6013007,8
1.0654831,6.8290787,8
7.9090633,4.469191,8
-1.597841,9.254016,0
-0.9785894,8.656376,0
-0.35250774,9.190316,0
1.6321533,5.2634273,4
2.4283319,11.907738,5
-2.168915,9.555578,7
-0.1618811,4.3451834,4
-1.9966134,3.0641081,4
-2.4074016,2.0980463,4
-1.6588938,2.7456355,4
-2.0633426,2.5134616,4
-1.1539577,3.5038996,4
1.3258365,4.998111,4
0.21457449,6.028918,4
1.0027539,14.154708,7
-0.46792367,8.568097,0
-2.3950727,12.862251,9
-5.7446756,13.07948,9
4.917699,9.106826,1
-0.5552597,6.569603,0
6.816801,5.0854726,8
3.654426,7.9545684,1
2.1395714,9.407067,6
-2.2620318,12.750887,9
6.624167,8.159564,1
5.4398966,9.467497,1
6.76586,8.645701,1
6.664713,7.7682858,1
4.770181,9.666671,6
7.123311,8.321657,1
2.8089538,9.968161,6
2.0444589,8.900755,1
2.8987913,5.8125777,4
-0.25302628,5.9156275,4
-1.3194007,4.1373396,4
-1.4328701,4.081778,4
-0.56072384,5.001088,4
-1.3676472,4.0909653,4
-0.23285876,6.1820607,4
-0.9580823,5.430306,4
3.1950598,10.242668,6
-6.304622,9.428597,7
3.135211,10.311568,6
-5.084376,9.835477,7
4.6904454,10.017491,6
5.040375,10.653773,6
-1.2922028,18.471676,2
2.786754,10.272217,6
1.4842433,-0.9147633,3
1.532336,-1.9836347,3
1.5938365,-2.3583722,3
1.2579191,0.14249471,7
1.8252836,-0.7726081,3
1.817064,-0.0336893,3
1.4491619,0.1241173,3
-2.9653444,2.1514986,4
-2.1665263,2.8671925,4
-2.2400038,2.7836437,4
-2.4048228,2.5807512,4
-2.084888,2.9426193,4
-1.459656,2.6823194,4
1.195829,0.43493295,3
3.8741424,15.262785,5
1.4117849,8.454557,1
2.4454932,10.063485,6
2.4908166,13.395015,5
4.078536,9.054238,6
-2.9701467,15.425606,9
-1.4180753,18.047468,2
-1.2659162,16.751802,2
-2.6731493,16.383541,2
-4.3401423,15.02487,9
-1.0492166,15.766265,1
-0.6269066,4.5620275,4
5.023873,9.039029,1
4.2073474,7.5404778,1
4.395439,8.278053,1
5.2359796,8.105968,1
2.6754267,9.272308,6
7.2051973,8.557197,1
4.507335,8.229778,1
5.9254003,8.997208,1
-0.8737932,16.02705,2
-0.010283632,7.8547153,0
1.3317394,13.929603,5
0.7547928,9.572801,0
-3.3976622,13.20551,9
7.2446012,7.6498446,1
1.4289129,14.892223,5
2.1307201,14.137434,5
5.342985,9.908064,6
2.5283027,14.932243,5
-2.630785,15.591581,2
-5.792821,12.630301,9
-5.550786,12.896388,9
-3.9004474,13.320421,9
1.5306183,15.1324625,9
-1.7744309,9.612246,0
-5.1051373,9.714184,7
3.0348976,8.853889,7
4.081838,11.989034,7
1.7021427,5.18348,4
-1.2206912,17.23351,2
-0.96820366,17.797352,2
-0.8624878,17.116817,2
2.0656946,13.759874,5
5.058594,13.155665,5
-5.1967964,11.503075,7
4.0769815,10.392439,6
1.830886,-0.31382704,3
-3.2353873,9.418561,7
-0.7145336,9.025771,0
-4.3874397,11.956502,9
-5.241582,13.667277,9
-2.5717497,8.8691225,0
-3.1063962,9.594449,7
-3.0988338,10.989137,0
-6.5035853,9.101886,7
-2.8873634,15.183509,9
1.0448484,0.17024745,7
-0.3964371,7.510447,0
-5.3463793,13.08882,9
-3.6764655,8.381787,7
-5.8060317,12.592636,9
-0.60273266,3.9523652,4
-0.63773733,15.256858,2
-0.7323606,14.532012,0
1.1321226,11.4412985,5
-1.9028237,8.794753,0
-0.53236103,9.150139,0
0.5900866,10.588382,0
-0.09520206,9.420136,0
-0.28054455,9.264926,0
3.1368196,14.944192,5
-0.7325409,4.5214405,4
1.3686917,0.63740724,3
-0.9210618,5.415101,4
3.677179,10.551968,6
-1.0784814,8.723065,0
1.2638329,12.720277,5
4.8727403,7.7358055,1
2.0815263,13.832197,5
1.1836436,12.124599,5
0.6836673,6.8965464,8
4.7462335,10.865275,6
4.8548946,10.131021,6
4.2733426,9.837944,6
-3.3224132,12.795132,9
-0.441815,4.419188,4
0.14498907,5.75685,4
-0.5013459,4.1176934,4
-1.272554,3.5397615,4
6.7393847,10.77092,1
5.4383216,12.321975,1
7.2296934,9.340299,1
4.883801,12.721416,5
5.3226585,9.7541065,1
2.9108903,6.0035996,4
-0.5979914,4.677025,4
-2.2101038,2.6269858,4
-0.90173686,4.374799,4
-0.40576932,3.4509175,4
-2.6596498,2.678069,4
-1.3468171,2.4144468,4
